CreatedAt,favorite_count,full_text,url,views_count
Fri Dec 15 12:40:33 +0000 2023,0,@Paytmcare @Paytm @paytmbankcare have u’ll discontinued your paytm postpaid service. I have been not able to use this service since 1st December. There is no IVR for this service as well at your customer care. Not sure whom to talk. Such an unprofessional service. @FinMinIndia,https://twitter.com/deveshdubey90/status/1735640989677887840,105
Fri Dec 15 19:55:06 +0000 2023,0,"@Paytm @Paytmcare @vijayshekhar @BandBajaateRaho 

Really disappointing Services from paytm not able to use Postpaid services from 1st dec and on the top of it paytm don’t even care not giving proper info giving automated reply Now it feels paytm is an chinese app",https://twitter.com/ankhera12/status/1735750348613226809,44
Fri Dec 15 23:40:47 +0000 2023,2,"@Mahesh_pb84 @PaytmBusiness @Paytmcare Same problems brother I have provide all the required documents they did not released my settlement .Don't believe in Paytm or Paytm business, They are hold me of Rs 5000.after giving all the documents they are change their stance regarding my problem.",https://twitter.com/RupeshS35214979/status/1735807142580658549,23
Fri Dec 15 08:06:07 +0000 2023,25,@mufaddal_vohra Both players who have been responsible for India’s loss in the World Cup final and only perform during meaningless PayTm trophies.,https://twitter.com/TMS205/status/1735571925844328563,3428
Fri Dec 15 05:41:41 +0000 2023,0,@Paytmcare @Paytm @paytmbankcare @PaytmBank I am unable to check whether the Paytm postpaid account has been closed for me or not. The request was raised a few days back to close the same. Pls check and confirm?,https://twitter.com/RajatVerma87/status/1735535578039673219,71
Fri Dec 15 05:27:29 +0000 2023,0,"@Paytmcare @paytm @paytmforbusiness
 I am intimation last time to paytm if my pos machine will not replace with in 48 hours then i will lodge complaint against Paytm in consumer court and also FIR in police station",https://twitter.com/roopamkapoor/status/1735532007390851320,39
Fri Dec 15 11:20:53 +0000 2023,0,"@GooglePay @GooglePayIndia Today i transfer money to my friend ,and amount is debited from my account .But my friend don't receive any payment but In my gpay and my friend's app paytm show received money .But they didn't receive any money in bank .@Paytm @Paytmcare",https://twitter.com/AmanKumarHappy1/status/1735620943777554461,45
Fri Dec 15 09:03:18 +0000 2023,0,"@ARJUNREDDY_YCP @chicagobachi @molakalaravi AP roads ani YouTube/X/google ekada chusina 10s of videos vastayi, miku matram kallu mingayi, mem peteyi fake! Opposition news channels everyday oka story vestunayi, look out of PayTm glasses ra PayTm",https://twitter.com/LetsGlassIt/status/1735586317021442455,29
Fri Dec 15 23:55:20 +0000 2023,0,"@Paytm @PayPayOfficial @vijayshekhar Don't believe in Paytm or Paytm business, They are hold me of Rs 5000.after giving all the documents they are change their stance regarding my problem.If your Company is trustworthy then solve my problem.",https://twitter.com/RupeshS35214979/status/1735810803650211903,3
Fri Dec 15 15:01:23 +0000 2023,0,"@Paytm @Paytmcare PayTm postpaid is losing ground, it seems. PayTm postpaid is now not applicable to the vast variety of transactions that it used to.",https://twitter.com/satyabbsr/status/1735676432880124415,82
Fri Dec 15 10:11:49 +0000 2023,0,"@Paytmcare I still haven't gotten my refund or a new coupon. Paytm is doing nothing, still the error persist due to which I am unable to use the coupon of ?50 CB by paying credit card bill, I would like to tell Paytm to refund my ?25 deducted for buying the coupon.",https://twitter.com/Harshva91487349/status/1735603558949753275,50
Fri Dec 15 16:23:33 +0000 2023,0,"@PaytmCybercell 
Hi this is aashish, I have booked my ticket from Chandigarh to pune and later cancelled that. I got a message from paytm that my refund has been initiated but i have not received yet. There is no response from paytm help and support. Please help.",https://twitter.com/AshishG11935112/status/1735697112145461475,14
Fri Dec 15 10:14:07 +0000 2023,0,@Paytm dear paytm i have booked 2 tickets from paytm wallet and earluer when i was just checking to book the ticket i don't know how it got booked which i didn't know and again i booked 2 tickets so kinddly cancel 2 tickets as this is today's show only,https://twitter.com/avisriii/status/1735604139265249524,18
Fri Dec 15 10:47:09 +0000 2023,0,"@Paytm Hey,dear Aditya biral finance team this is my paytm id 7007111799@paytm
From last 15days i am not able to use my paytm postpaid account limit even my status is active.
Sir it's my humble request to plzz look into it because my college fees is pending",https://twitter.com/Devil_life_line/status/1735612453999038574,58
Fri Dec 15 17:40:40 +0000 2023,0,@vijayshekhar For past one week I suffered a lot mentally because of your Paytm customer service.For changing my mobile number. Finally i decided to delete my whole Paytm account that request was also not processed from your side.i was not able to use my own savings fund.,https://twitter.com/SathishKum32265/status/1735716519550783772,5
Fri Dec 15 16:51:47 +0000 2023,1,"@Paytmcare
Last 15 day's not working any bill payment using credit card payment on Paytm Application from 30-11-2023 to continue now..Paytm responding via email ""that was technical errors"" but they cannot (Technical team) resolve within 15 days, Exactly issues can't be resolved",https://twitter.com/karmakar_shibu/status/1735704214675087796,10
Fri Dec 15 02:47:37 +0000 2023,44,"@IndianTechGuide timeline of Paytm's key milestones:

2010:
August: Paytm is founded by Vijay Shekhar Sharma with an initial investment of $2 million. It starts as a prepaid mobile and DTH recharge platform.

2011:
Paytm expands its services to include postpaid mobile and landline bill payments.…",https://twitter.com/CivilLearning1/status/1735491773613617657,4811
Fri Dec 15 16:23:19 +0000 2023,0,"@Paytmcare @PaytmBusiness 
Hey, i would like to close my business account associated with paytm. I have already raised the complaint few days ago but still i haven’t gotten any respond from paytm kindly close my account",https://twitter.com/cefu3TquEx6MtEb/status/1735697049750994950,30
Fri Dec 15 11:32:21 +0000 2023,0,"@Paytm @Paytmcare 
Is there any issue going on with Paytm Postpaid?? Not able to use the limit although all dues are cleared before due ..
If Paytm has stopped the service then why it is still reflecting Limit available?",https://twitter.com/Jitesh931118/status/1735623827147964464,82
Fri Dec 15 02:05:14 +0000 2023,0,Late fee waived off but still the issue is not resolved yet. No update regarding Paytm postpaid loan - payment reminder messages from @abcapital @Paytmcare . And the issue will happen again n again.,https://twitter.com/rkkiran1995/status/1735481108404539504,209
Fri Dec 15 18:08:30 +0000 2023,1,"@nitrous___oxide @raunakmahajan well his x gave me dash dash dashh money for this rumor to subside his young prospective gf .. 
i was told, he's just 21!! 
@raunakmahajan damage repair, you better paytm by tomorrow morning.. oh wait for that i need to have a paytm account too ??",https://twitter.com/IkapurNikk/status/1735723520116789390,17
Fri Dec 15 16:07:44 +0000 2023,0,@Paytmcare @Paytm- I've been unable to make payments via paytm postpaid for the past couple of weeks. You tele customer care apparently does not deal with paytm postpaid. I was unable to submit an in-app support request as none of the options fits my situation.,https://twitter.com/HariHarVyas/status/1735693129351921792,33
Fri Dec 15 06:50:49 +0000 2023,1,"@Paytm 
@Paytmcare 

Why paytm is not allowing me to speak with an executive regarding the problem which I faced, any where there is no directing to speak an executive. very worst service paytm 
There is no human help in paytm. always bot is answering. what is this",https://twitter.com/TLalam94/status/1735552978265010271,29
Fri Dec 15 13:06:00 +0000 2023,2,@Paytmcare @Paytm i m paytm old customer nd use paytm postpaid service from long time and complete payment on time..now m not able to use my paytm postpaid loan to merchant Qr code or mobile recharge at payment page postpiad option not show there,https://twitter.com/8ZS8rkHp2iQDojz/status/1735647397039259852,135
Fri Dec 15 12:20:57 +0000 2023,0,"@Paytm @PaytmBank
Experiencing worst Cashback offers &amp; indirect rules of giving cashback from paytm.
1. Offer says get Cashback in Bank A/c, when we pay, they send the Cashback in points, which are of NO use.
2. When doing KYC, the systems are always down &amp; not working to proceed",https://twitter.com/kunalbisht1971/status/1735636056400146544,14
Fri Dec 15 23:52:31 +0000 2023,0,@DrPradeepChinta Nuvvu Paytm batch doctor ? Jai janasena Jai pawankalyan,https://twitter.com/Nagarju14601884/status/1735810096041689568,46
Fri Dec 15 23:46:50 +0000 2023,0,CBN ???? ?????????? 2000 ??????? ????? ???????? ???? ??? ??????? ????? paytm ?????? ???? ??????? 3000 3 ????? ????? ?????????? ???? ????????????? ????? ????????????? https://t.co/U7rtP0YnAS,https://twitter.com/dheeru9887/status/1735808664743895268,19
Fri Dec 15 23:43:55 +0000 2023,0,@YSRCParty Aa bachu gadu mee paytm dogs arrange chesinavally gaa kojja tricks meeru,https://twitter.com/ntrsr/status/1735807933294711074,67
Fri Dec 15 23:32:46 +0000 2023,0,"@MrsAhuja28 @PaytmBusiness @Paytm @Paytmcare @vijayshekhar Don't believe in Paytm or Paytm business, They are hold me of Rs 5000.after giving all the documents they are change their stance regarding my https://t.co/aeRQkRbNig Don't use it again. 24-48 hours 2nd December 2023 se abtak nehi hua . Don't use Paytm Business sorry Paytm fraud.",https://twitter.com/RupeshS35214979/status/1735805125413982234,5
Fri Dec 15 23:28:25 +0000 2023,0,"@arpit_motwani @PaytmBank @Paytm @PaytmCybercell @narendramodi @RBI Don't believe in Paytm or Paytm business, They are hold me of Rs 5000.after giving all the documents they are change their stance regarding my https://t.co/aeRQkRbNig Don't use it again.",https://twitter.com/RupeshS35214979/status/1735804029865996767,18
Fri Dec 15 23:26:25 +0000 2023,0,@3ankit_gupta Don't believe in Paytm.They loot me of Rs 5000.,https://twitter.com/RupeshS35214979/status/1735803530232123815,4
Fri Dec 15 23:25:59 +0000 2023,0,"? ATTENTION @Paytm users!? Installed the app with the promise of FREE payments via Paytm Postpaid. Surprise! Charged ?40,000 as ""conveyance fee"" without any upfront warning?? #unfair #HiddenCharges @vijayshekhar @consumercourtin
@jagograhakjago 1/2 https://t.co/dKrS2C7vXj",https://twitter.com/balreddy09/status/1735803419401871652,296
Fri Dec 15 23:25:07 +0000 2023,2,@SumitRSgupta @PaytmBusiness Don't use Paytm business.They are loot me of Rs 5000. After so many calls and documents They give me one answer wait for 24-48 hours but 2nd December se abhi tak 24-48 hour nehi hua. Don't believe in Paytm.,https://twitter.com/RupeshS35214979/status/1735803199968432552,4
Fri Dec 15 23:23:34 +0000 2023,0,"Such a pathetic service by @Paytm i DM @Paytmcare 4 TIME TO CLOSE MY POSTPAID ACCOUNT BUT NO REPLY
DISAPPOINTED",https://twitter.com/kallu_meena/status/1735802811638800877,31
Fri Dec 15 23:18:06 +0000 2023,0,@PaytmBusiness @RahulKu20084972 Don't use Paytm ea log apki Paisa ko hold kardega aur jitna v documents share kardo ea log nehi Dene Wale . Mai ne 3-4 bar document Diya lekin Unka adhikari isko repeat kar rahe hai.24-48 hour mei apka Paisa miljayega lekin apko Paisa nehi milega.,https://twitter.com/RupeshS35214979/status/1735801434921435523,9
Fri Dec 15 23:16:02 +0000 2023,0,Paytm p 1 black picture aati h bas har kisi ki wahi picture scan karni h,https://twitter.com/v55652616/status/1735800913800163379,2
Fri Dec 15 23:14:43 +0000 2023,0,Maine bhi paytm.seekh lita h,https://twitter.com/v55652616/status/1735800582705963378,2
Fri Dec 15 23:13:54 +0000 2023,0,Bas sabzi bata do paytm kar do,https://twitter.com/v55652616/status/1735800376698589516,2
Fri Dec 15 23:13:40 +0000 2023,0,To mai jisse sabzi leta hu us k paas paytm.scanner h,https://twitter.com/v55652616/status/1735800321165938693,2
Fri Dec 15 23:08:32 +0000 2023,0,"@RittikMandal8 @PaytmBusiness Don't believe in Paytm and Paytm business applications. They have cheated me of Rs 5000. After somany calls from 2nd December,they could not solve my problems. Shame on Paytm business applications.",https://twitter.com/RupeshS35214979/status/1735799026208120892,6
Fri Dec 15 23:06:23 +0000 2023,0,Peekalenapudu bots ani ila story create cheyali era IPAC bots hand ichaya paytm,https://twitter.com/Pandaboss45/status/1735798487655055429,21
Fri Dec 15 23:03:59 +0000 2023,0,"@vijayshekhar @PaytmCybercell Paytm for business has been Cheat me of Rs 5000 sir. Please returnback my money to my Bank account. I have already Call him 30 + times from 2nd December ,but they are change their talks. Aj ea dedo 24-48 hour mei Paisa miljayega. Lekin mera Paisa Hold karke rakh dia.",https://twitter.com/RupeshS35214979/status/1735797881716826293,4
Fri Dec 15 22:52:45 +0000 2023,1,@chinnaphani4 @godeater091 Memu jenda enduku. Ra mostam. Paytm ga maku. Ma. Jenda undhi adhey mostam inka entha kalam. Ra babu jenda coolie coolie ani antaru pilla. Hooks laga ?,https://twitter.com/akashmande06/status/1735795055779291229,27
Fri Dec 15 22:46:38 +0000 2023,0,"@RummyYsrcp @YSRCParty @JanaSenaParty @PawanKalyan ?? ?? paytm...??? ????

https://t.co/0QrtCoOaPk",https://twitter.com/VinayM99/status/1735793515102380344,10
Fri Dec 15 22:38:09 +0000 2023,0,@engg_uc @flipkartsupport @Flipkart @FlipkartStories It has happened with me with Paytm ondc order.. such a fraud@paytm,https://twitter.com/DattuHalvi/status/1735791382554648819,72
Fri Dec 15 22:35:49 +0000 2023,1,"@PradeepShindrei @Sanjays90999 @Prem02908262 Paytm endhi ra LK... proofs pettu ra or else nvu nee abba ki puttaledhu ani oppuko...
Nee yabba naadhi AP kaadhu... Nenu India lo ne undanu... Loafer munda ela ra vaaguthunav... Chiru ni degrade chesthey ye luchcha gaadini vadhalanu... Neelanti Tdp coverts enthamadhi vachina?",https://twitter.com/OnlyForMegaStar/status/1735790796455190921,15
Fri Dec 15 22:14:21 +0000 2023,1,"????? PayTM dogs, ???? ????????? ???????? ???????????? ?????; ????????? ???? ?????
?? ?????????? ?????? ?? ????… https://t.co/bjcrQQXfTZ",https://twitter.com/Chaitanya4TDP/status/1735785392643940611,25
Fri Dec 15 22:10:31 +0000 2023,0,"?????? ?? ????????????? ?????? ??? ????, 3,000 ????? ?? ?? ??? ????

??? ??? ??? ???? ???????????? ?? ?????? ??? ??????? ?? ?? ??, ????? ?? ??????? ????? ?????? ?????? ????? ?? ??? ?? ?????? ??

https://t.co/JSYktlFzA7 #Deshbandhunews #news #newshub #BreakingNews @Paytm https://t.co/the1HC0VXp",https://twitter.com/NewsDeshbandhu/status/1735784427228152305,25
Fri Dec 15 22:06:40 +0000 2023,1,@fences_picket @thisissiva Entra pichi nayala… poyi navaratnalalo enni ratnalu amalu chesado chusko pora paytm kukka ?? https://t.co/tzHZw8BS5J,https://twitter.com/Jagananna_Bokka/status/1735783458851693044,13
Fri Dec 15 22:00:54 +0000 2023,1,@StrictlyAsking Babai ni evaru yesado kooda cheppara Paytm,https://twitter.com/OceanFire/status/1735782007773503732,9
Fri Dec 15 21:49:41 +0000 2023,0,@Paytmcare No response from paytm,https://twitter.com/dinnesh_01/status/1735779185329836411,11
Fri Dec 15 21:46:01 +0000 2023,1,@1Vamsee @JSPShatagniTeam Adey nijam aithe nuvvu ee tweet pettavra 5rupees kosam paytm nayala,https://twitter.com/Jagananna_Bokka/status/1735778263665123388,15
Fri Dec 15 21:38:35 +0000 2023,3,"@showmanonhigh @SRavan_sklm @PawanKalyan orei kojja paytm kukka, akada nuvvu edo live lo unatu video petesi egurthunav kada ra paytm kojja nayala,motham video pettu ra, oka ST driver ni champi dorr delievery chesinodini party lo join inka petukunadu ra mee adangi jalgadu, appudu ekada pandukunav ra kojja paytm kukka",https://twitter.com/nagendr56527923/status/1735776392053432403,69
Fri Dec 15 21:11:05 +0000 2023,0,"This will be really good ! Excited to see the initial outcomes .For context, will quote Vijay Shekhar sharma (Paytm founder ) - Bhavish is India's counterpart to Elon musk",https://twitter.com/kunal7732/status/1735769472651403695,48
Fri Dec 15 21:09:35 +0000 2023,1,@KA_Prabhasfc @Paytm @Dpresed_soul,https://twitter.com/AdithyaRebel_/status/1735769092550992366,31
Fri Dec 15 21:01:02 +0000 2023,0,@AnjiReddy_4YSJ @ysjagan Achhu meku paduddi ra paytm wait cheyy ??? social media edits chesinantha easy kadhu….,https://twitter.com/PrabhasRajam/status/1735766942093390030,16
Fri Dec 15 20:30:02 +0000 2023,0,"@Ashish_2264 Hi, helping you out is our priority. Please share the registered Paytm number via DM so that we can assist you better. https://t.co/5m1Urzh8kc",https://twitter.com/Paytmcare/status/1735759139115278502,17
Fri Dec 15 20:27:06 +0000 2023,0,"@paytmbankcare Sir, Please unblock my Paytm bank account - 916204852197",https://twitter.com/nkmr_stpi/status/1735758401609834694,16
Fri Dec 15 20:18:26 +0000 2023,0,@Paytm Hi Team First toll was deducted on Laling Toll plaza near Dhule on 15th Dec 11:41 AM of Rs. 165TxnId:003372003898 and on return journey same day within 12 hours again same amount of Rs. 165 charge(Txnid-003373441875)on same toll plaza around 20:56PM. Please only charge 50%,https://twitter.com/Amit_Khandre/status/1735756222907683210,37
Fri Dec 15 20:17:58 +0000 2023,1,"@amb_cinemas Mundhu tickets neeku kaavalsina vaallaki kakunda BMS,Paytm lo sakramanga petti eduvu. 3 days varaku tickets block chesthav. Malli what if anta https://t.co/QIYmLEUG3J",https://twitter.com/amigo_dinesh/status/1735756101692596453,112
Fri Dec 15 20:11:13 +0000 2023,0,"@Master_Mohan @sandeepm_06 @PKPatel_GJ2 @CardMavenIn @TechnoFino Try now after activate Paytm wallet UPI ID, scan and pay",https://twitter.com/AbhiChtrj/status/1735754405478310102,107
Fri Dec 15 20:05:26 +0000 2023,0,"Dear Paytm Dogs...
Even Zelenskyy is also Janasainik..
Moyae...Moyae....",https://twitter.com/Abhiman58840277/status/1735752949295616069,10
Fri Dec 15 20:01:15 +0000 2023,1,Why do i need to give @Paytm aadhaar or debit card details to setup UPI pin? https://t.co/h7qnxp1uYL,https://twitter.com/ChinmayRelkar/status/1735751896768582072,229
Fri Dec 15 20:00:34 +0000 2023,0,"@Megachirutweets @ncbn orei erri oku paytm kukka, avi vere names tho yecharu,mari apudu special status ledu epudu uda?
apudu loquor ban ledu epudu unda?
apudu CPS radhu ledu, epudu unda?
apudu polavaram in avaledu epudu ayenda?
apudu kadapa steel plant ledu epudu unda?
erru kojja bhosidike nayala",https://twitter.com/nagendr56527923/status/1735751726253347233,11
Fri Dec 15 19:57:53 +0000 2023,0,If Indian retail investors have learnt anything from the Paytm IPO then they should be aware that it's better to stay away from such toxic IPOs. #OlaElectric #Ola,https://twitter.com/WittyWombat100/status/1735751050429337901,50
Fri Dec 15 19:54:05 +0000 2023,0,@NaveenRadheSham Pakkaki dengay ra Paytm lanjodaka,https://twitter.com/lair0327/status/1735750095055061464,25
Fri Dec 15 19:49:36 +0000 2023,0,@VivekBabuP ???? ?????? ???? ????? ????? ??????? ???? ?????? ? ?? ?????? ???????? ?? ?????? paytm ??????? absolutely kcpd,https://twitter.com/Hanishsays/status/1735748966006792309,18
Fri Dec 15 19:42:40 +0000 2023,0,"????????????? ?? ???? ?????? @JanaSenaParty ??? @PawanKalyan ????????????????? ? ?????????????????, @ysjagan, @YSRCParty MLA,MP,MINISTERS ????????? ??????????, ???????? ? ?????? ??????, media???, social media paytm batch wings?? ? continued ?

#VoteForGlass https://t.co/UJq7l55bdw",https://twitter.com/su_madh/status/1735747221663125551,14
Fri Dec 15 19:40:09 +0000 2023,0,@rjnasirkashmir @JandKBank Still not working on paytm,https://twitter.com/RishavS15424069/status/1735746587463389319,155
Fri Dec 15 19:39:08 +0000 2023,1,@doomscroll2202 @toecrushrzzz We have paytm trophy,https://twitter.com/Gaganpreet6797/status/1735746331820560410,15
Fri Dec 15 19:34:01 +0000 2023,1,@SalaarFDFS Paytm lo inko 13 k to 15 k Aina ayintayi ga bro,https://twitter.com/Adipurush23/status/1735745044110512214,158
Fri Dec 15 19:29:46 +0000 2023,0,@AbhiChtrj @sandeepm_06 @PKPatel_GJ2 @CardMavenIn @TechnoFino Is this the new change? I definitely have tried this in past and I can’t pay anyone but Paytm merchant with wallet balance.,https://twitter.com/Master_Mohan/status/1735743973384499649,90
Fri Dec 15 19:28:07 +0000 2023,0,@Master_Mohan @sandeepm_06 @PKPatel_GJ2 @CardMavenIn @TechnoFino You can use Paytm wallet balance to pay any merchant UPI QR.,https://twitter.com/AbhiChtrj/status/1735743556705456454,105
Fri Dec 15 19:24:27 +0000 2023,0,@YSRCParty @JanaSenaParty Orey meeru em cheppi na ap prajalu namme paristhithulo leru ra paytm na kodajalara ??,https://twitter.com/Nareshr32749385/status/1735742635095269808,22
Fri Dec 15 19:23:21 +0000 2023,0,"[1/2] #AmazonIndia #Flipkart #Paytm #Myntra
https://t.co/HgTdIBn77P

 (16th Dec ) Amazon Quiz Answers.

Q1. Ans : Yashasvi Jaiswal
Q2. Ans : Nagaland
Q3. Ans : Jigna Vora
Q4. Ans : Dolly
Q5. Ans : Istanbul

Direct Link -",https://twitter.com/IamRealChampion/status/1735742360368128155,75
Fri Dec 15 19:23:17 +0000 2023,0,@PRABHAS6281 BMS + paytm,https://twitter.com/Racegurram_2/status/1735742340936110278,61
Fri Dec 15 19:18:04 +0000 2023,0,".@jaiyaxh UPI - aryan.5416@paytm
Redbull ? https://t.co/XuOrTgeMew",https://twitter.com/Aryan05081/status/1735741029322723601,43
Fri Dec 15 19:14:58 +0000 2023,0,@DrPradeepChinta @PawanKalyan @JanaSenaParty @RGVzoomin Orey pichi pukoda nivu ilati posts enni petina neeku e 3 months lo elsti post ivvadi ra Edo kodiga amount paytm chesthadu ra tarvatha me jaggu gadu dengesthadu jail ki nuvu emi mg pothav jarigedhi idhe ???,https://twitter.com/Nareshr32749385/status/1735740249668718978,98
Fri Dec 15 19:13:34 +0000 2023,0,@Iamsamirarora I am still holding #Paytm since IPO..endless averaging with no profit..????,https://twitter.com/goodgc81/status/1735739896931783070,213
Fri Dec 15 19:13:11 +0000 2023,0,@Paytm Please introduce dark theme ??,https://twitter.com/divyanshsriv/status/1735739801314410784,12
Fri Dec 15 19:08:07 +0000 2023,0,"@YSRCParty @JanaSenaParty Evaru ra aa peddalu? Gali varthalu rase Pedda Paytm lafoot ga. Tappu cheste adi Pawan Kalyan aena sare thala teesese chattam undalani eppudo cheppadu Kalyan. Athanu nijamga tappu cheste, siksha padutundi. Already YouTuber meeda fake news rasi VP ayyav. Siggu ledu ra..",https://twitter.com/Mani05693/status/1735738523712622676,98
Fri Dec 15 19:07:13 +0000 2023,9,"Ready ga undandi @bookmyshow @Paytm
Nxt pagiledhi Mike aaa tharuwatha crash ayindhi wait for some time ante 
ikkada mamuluga esukoru 
mi midha -ve trend chesina shock avvalsina pani ledhu
#Salaar ? #Prabhas ?",https://twitter.com/KingPrabhasCult/status/1735738296687530162,1147
Fri Dec 15 19:03:51 +0000 2023,0,@YSRCParty @JanaSenaParty Eni sarlu yadavalu avuthar raa babu me batuku evado Edo thapu chesthey janasena midha PADI savadam em batuku raa chiii entha Paytm kukka lu ???? monna local boy Nani vesayam la yadavalu nka ...... ayinaru saripoledha malla epudu idhi koncham anna marandi raa babu ??? chiii,https://twitter.com/Teju30147125859/status/1735737451136815344,32
Fri Dec 15 18:59:53 +0000 2023,0,@Paytm @vijayshekhar @YourStoryCo I want to know the issue why i am not able to use paytm postpaid,https://twitter.com/Karnak_op/status/1735736451839537339,82
Fri Dec 15 18:59:25 +0000 2023,0,@RollingTitles @TheNaveena whether stunts or real atleast an attempt is being made dear BRS brother. mee tweets anni jooshna. paytm per month entha???,https://twitter.com/Dhana38405223/status/1735736333988151530,29
Fri Dec 15 18:59:15 +0000 2023,0,@NCp3c1KbfnL32tZ @PawanKalyan Ne yamma lanzi anukunta puku lanzakodaka oka criminal gadiki 5/1 paytm koolichesthunavu.. paytm channel lanzakodakala meku salary ichedi kuda maa Dabbe lucha lanzkodaka… aa lucha lanzakoduku jail aa potadu 2024 apici vadi guddalu piyya tinu bratuku .. criminal LAZAKODAKA,https://twitter.com/srikanth402s/status/1735736293471162845,33
Fri Dec 15 18:57:21 +0000 2023,0,"@Iamsamirarora Sir ,Are you trying to say that Paytm is a worthy investment and if so , please tell why @Iamsamirarora",https://twitter.com/LIBERALINDIAN14/status/1735735815962235314,406
Fri Dec 15 18:54:42 +0000 2023,0,"#AmazonIndia #Flipkart #Paytm #Myntra
https://t.co/HgTdIBn77P

 99 https://t.co/dp0L7TTwws

88 https://t.co/yzlQwE5KcZ

45 https://t.co/tHyCDmZIKd

99 https://t.co/a0n0s38JUF",https://twitter.com/IamRealChampion/status/1735735150128812538,48
Fri Dec 15 18:52:27 +0000 2023,0,"Paytm Business Update Is Mar Settlement option missing? Do you get pleasure from troubling customers like this? Earlier settlement was disabled, now the settlement option has disappeared? On top of that, if you chat on customer care support, they don't know anything. https://t.co/80A9oSQtGy",https://twitter.com/Jayshri_Rajput1/status/1735734582505509211,61
Fri Dec 15 18:49:52 +0000 2023,0,"#AmazonIndia #Flipkart #Paytm #Myntra
https://t.co/HgTdIBn77P

 50% Off : Dove Original Deodorant Roll On 50ml @129

https://t.co/bmQ29lrbt4

Duraware Storage Containers (Pack of 18) @266

https://t.co/Vr7b0Borpu",https://twitter.com/IamRealChampion/status/1735733930613936317,67
Fri Dec 15 18:49:27 +0000 2023,0,"@cc_baadshah @AbhiChtrj Not yet I guess.. On Paytm main page, u will find the option to activate",https://twitter.com/nebula_world/status/1735733828671640030,561
Fri Dec 15 18:49:20 +0000 2023,0,"@KamalPremi2 ?????? ??????? ??????? ??????? confirmed news ????????? ?????? ????????,??????? ????????? paytm's ??????????",https://twitter.com/MaheshReddy700/status/1735733798506205671,44
Fri Dec 15 18:49:11 +0000 2023,0,"@paytmbankcare @HappaKaran facing issues with setting up pin with j&amp;k bank in paytm and therefore no payments are being done ,whats the fuss all about?",https://twitter.com/SurbhiD98825/status/1735733760954454098,67
Fri Dec 15 18:47:55 +0000 2023,0,"@goutham4098 Kadu illa paytm lo mundhu vachesi already fill ayindi BMS lo wait chesinavalki cheydam emaina nyayam AA
Nenu London lo anduke adugutuna",https://twitter.com/Darling47619654/status/1735733442208301551,8
Fri Dec 15 18:44:38 +0000 2023,0,@evvpunchlu333 5 rs vacchaya paytm kukka,https://twitter.com/RkoRko625407/status/1735732617033683146,587
Fri Dec 15 18:43:17 +0000 2023,0,"@sivazeestudio Hahaha ?

Kullajaji unmadallu convert maffia kukkallu, Paytm banishulu ela purtiga reverse itay 10 seats kuda aa point 5 gadu Jalaga ke kastmay",https://twitter.com/WhitePigeon9991/status/1735732277496385853,738
Fri Dec 15 18:38:52 +0000 2023,0,@Paytmcare Paytm is fraud. They expired my voucher one day before the date mentioned. How pathetic. Check dm,https://twitter.com/AsmitaGuha9/status/1735731164294549574,4
Fri Dec 15 18:32:24 +0000 2023,0,@ysj_45 @Saranya_abburi Era kukka neku idhi okka task e ichara eroju??? paytm kukka,https://twitter.com/Pandaboss45/status/1735729536447193204,79
Fri Dec 15 18:29:39 +0000 2023,0,@SSMB1920 Rohit is Good Player but his mc paytm dog's deserves that bro,https://twitter.com/GMBTweetzzz/status/1735728845691752880,12
Fri Dec 15 18:29:00 +0000 2023,54,"@kjh_team ??????? ?????? light setting choosi 10 ?????? ??????? ???????????? ?????

5rs Paytm ni 15rs ????? ????? ????????
???? ????? ??? ????",https://twitter.com/vishnuv30801506/status/1735728682457559062,831
Fri Dec 15 18:28:23 +0000 2023,3,"@Fan_Of_JaGUN @TrendPSPK E Election tarvata Paytm rav ga, Kanivandi",https://twitter.com/akulasaisandeep/status/1735728526580650415,132
Fri Dec 15 18:27:14 +0000 2023,0,@PKPatel_GJ2 @AbhiChtrj @CardMavenIn @TechnoFino You can use paytm wallet option at Non-paytm merchants,https://twitter.com/sandeepm_06/status/1735728235730911500,408
Fri Dec 15 18:24:24 +0000 2023,4,@Saranya_abburi @ysj_45 @ysjagan ????? ?? @ysj_45 5??????? paytm ?????? ??? https://t.co/ZLbHHc2xVi,https://twitter.com/eagle6093/status/1735727521591693654,103
Fri Dec 15 18:24:02 +0000 2023,1,@godeater091 Ap capital vizag ante guddlo dengutharu ra Paytm,https://twitter.com/JaganMoguduPK/status/1735727431816974513,254
Fri Dec 15 18:21:11 +0000 2023,1,"Now, u can use #Paytm wallet to make #UPI payments...",https://twitter.com/BachatXpert/status/1735726715513561361,1453
Fri Dec 15 18:15:30 +0000 2023,0,@varra1987 Abha em chillara na koduku lu ra miru mirey video lu thisi malli mirey thittinatu chesi ababhabha paytm brains ra mivi ?,https://twitter.com/jayrag26/status/1735725285600006299,7
Fri Dec 15 18:05:52 +0000 2023,0,@Hari_krishna09 @ausmaverick29 Paytm paisal Mee intlo icha tisukoni choclates konukko po,https://twitter.com/politics5789/status/1735722860411253219,16
